"BASIN","CY","YYYYMMDDHH","LAT","LON","VMAX","STORMNAME","storm_id"
"WP",NA,2001070412,19.3,120.4,60,"UTOR","UTOR_2001"
"WP",NA,2001070418,19.9,119.9,60,"UTOR","UTOR_2001"
"WP",NA,2001071000,20,124,35,"TRAMI","TRAMI_2001"
"WP",NA,2001072700,17.1,127.5,35,"TORAJI","TORAJI_2001"
"WP",NA,2001072706,17.3,126.8,45,"TORAJI","TORAJI_2001"
"WP",NA,2001072712,17.5,126,55,"TORAJI","TORAJI_2001"
"WP",NA,2001072718,17.9,125.5,65,"TORAJI","TORAJI_2001"
"WP",NA,2001072800,18.5,124.8,70,"TORAJI","TORAJI_2001"
"WP",NA,2001072806,19.1,124.3,75,"TORAJI","TORAJI_2001"
"WP",NA,2001072812,19.9,123.7,75,"TORAJI","TORAJI_2001"
"WP",NA,2001092212,19.4,124.3,35,"LEKIMA","LEKIMA_2001"
"WP",NA,2001092218,19.4,123.6,35,"LEKIMA","LEKIMA_2001"
"WP",NA,2001092300,19.4,122.9,35,"LEKIMA","LEKIMA_2001"
"WP",NA,2001092306,19.2,122.2,40,"LEKIMA","LEKIMA_2001"
"WP",NA,2001092312,19.2,122,45,"LEKIMA","LEKIMA_2001"
"WP",NA,2001092318,19.3,121.8,50,"LEKIMA","LEKIMA_2001"
"WP",NA,2001092400,19.7,121.6,60,"LEKIMA","LEKIMA_2001"
"WP",NA,2001092406,19.8,121.5,70,"LEKIMA","LEKIMA_2001"
"WP",NA,2001092412,20,121.7,70,"LEKIMA","LEKIMA_2001"
"WP",NA,2001101218,17.8,129.8,35,"HAIYAN","HAIYAN_2001"
"WP",NA,2001101300,18.6,129.8,40,"HAIYAN","HAIYAN_2001"
"WP",NA,2001101306,18.6,129.9,45,"HAIYAN","HAIYAN_2001"
"WP",NA,2001101312,18.5,129.9,45,"HAIYAN","HAIYAN_2001"
"WP",NA,2001101318,18.6,130,50,"HAIYAN","HAIYAN_2001"
"WP",NA,2001101400,19.3,129.8,50,"HAIYAN","HAIYAN_2001"
"WP",NA,2001110618,10.4,125.3,35,"LINGLING","LINGLING_2001"
"WP",NA,2001110700,10.5,124.4,35,"LINGLING","LINGLING_2001"
"WP",NA,2001110706,10.7,123.9,35,"LINGLING","LINGLING_2001"
"WP",NA,2001110712,10.9,123.3,35,"LINGLING","LINGLING_2001"
"WP",NA,2001110718,11.2,122.7,35,"LINGLING","LINGLING_2001"
"WP",NA,2001110800,11.5,122,40,"LINGLING","LINGLING_2001"
"WP",NA,2001110806,11.9,121.4,45,"LINGLING","LINGLING_2001"
"WP",NA,2001110812,12.3,120.7,45,"LINGLING","LINGLING_2001"
"WP",NA,2001110818,12.5,119.7,55,"LINGLING","LINGLING_2001"
"WP",NA,2001110900,12.7,118.7,55,"LINGLING","LINGLING_2001"
"WP",NA,2001110906,13,117.9,60,"LINGLING","LINGLING_2001"
"WP",NA,2001110912,13.2,117,65,"LINGLING","LINGLING_2001"
"WP",NA,2001110918,13.4,116.1,70,"LINGLING","LINGLING_2001"
"WP",NA,2001111000,13.4,115.3,75,"LINGLING","LINGLING_2001"
"WP",NA,2001120500,10.4,126.3,35,"KAJIKI","KAJIKI_2001"
"WP",NA,2001120506,10.8,125.3,35,"KAJIKI","KAJIKI_2001"
"WP",NA,2001120512,10.9,124,35,"KAJIKI","KAJIKI_2001"
"WP",NA,2001120518,11.2,122.9,35,"KAJIKI","KAJIKI_2001"
"WP",NA,2001120600,11.3,122.2,35,"KAJIKI","KAJIKI_2001"
"WP",NA,2001120618,12,119.4,35,"KAJIKI","KAJIKI_2001"
"WP",NA,2001120700,12.3,117.8,35,"KAJIKI","KAJIKI_2001"
"WP",NA,2001120706,12.4,116.5,35,"KAJIKI","KAJIKI_2001"
"WP",NA,2001120712,13.2,115.5,35,"KAJIKI","KAJIKI_2001"
"WP",NA,2002011200,12.6,127.7,35,"TAPAH","TAPAH_2002"
"WP",NA,2002011206,13.1,126.5,35,"TAPAH","TAPAH_2002"
"WP",NA,2002011212,13.8,125.6,40,"TAPAH","TAPAH_2002"
"WP",NA,2002011218,14.5,124.7,35,"TAPAH","TAPAH_2002"
"WP",NA,2002030512,14.3,129.9,95,"MITAG","MITAG_2002"
"WP",NA,2002030518,14.9,130,95,"MITAG","MITAG_2002"
"WP",NA,2002070200,19.4,129.8,65,"RAMMASUN","RAMMASUN_2002"
"WP",NA,2003041806,13.5,130,85,"KUJIRA","KUJIRA_2003"
"WP",NA,2003041812,13.7,129.6,80,"KUJIRA","KUJIRA_2003"
"WP",NA,2003041818,13.9,129.1,80,"KUJIRA","KUJIRA_2003"
"WP",NA,2003041900,14.1,128.8,80,"KUJIRA","KUJIRA_2003"
"WP",NA,2003041906,14.6,128.3,80,"KUJIRA","KUJIRA_2003"
"WP",NA,2003041912,15.1,127.9,80,"KUJIRA","KUJIRA_2003"
"WP",NA,2003041918,15.7,127.2,75,"KUJIRA","KUJIRA_2003"
"WP",NA,2003042000,16.2,126.8,75,"KUJIRA","KUJIRA_2003"
"WP",NA,2003042006,16.8,126,75,"KUJIRA","KUJIRA_2003"
"WP",NA,2003042012,17.2,125.7,80,"KUJIRA","KUJIRA_2003"
"WP",NA,2003042018,18,125.2,80,"KUJIRA","KUJIRA_2003"
"WP",NA,2003042100,18.3,124.6,80,"KUJIRA","KUJIRA_2003"
"WP",NA,2003042106,18.8,124.4,75,"KUJIRA","KUJIRA_2003"
"WP",NA,2003042112,19.2,124.2,70,"KUJIRA","KUJIRA_2003"
"WP",NA,2003042118,19.6,124.1,70,"KUJIRA","KUJIRA_2003"
"WP",NA,2003052600,15.8,118.4,35,"LINFA","LINFA_2003"
"WP",NA,2003052606,16,118.7,45,"LINFA","LINFA_2003"
"WP",NA,2003052612,16,119.2,45,"LINFA","LINFA_2003"
"WP",NA,2003052618,16.1,119.2,45,"LINFA","LINFA_2003"
"WP",NA,2003052700,16.1,119.9,50,"LINFA","LINFA_2003"
"WP",NA,2003052706,16.2,121.3,35,"LINFA","LINFA_2003"
"WP",NA,2003052712,16.8,121.9,35,"LINFA","LINFA_2003"
"WP",NA,2003052718,17.5,122.6,40,"LINFA","LINFA_2003"
"WP",NA,2003052800,18.7,124,40,"LINFA","LINFA_2003"
"WP",NA,2003052806,19.8,124.6,40,"LINFA","LINFA_2003"
"WP",NA,2003060100,17.4,117.6,35,"NANGKA","NANGKA_2003"
"WP",NA,2003060106,17.8,117.9,40,"NANGKA","NANGKA_2003"
"WP",NA,2003060112,18.4,118.2,45,"NANGKA","NANGKA_2003"
"WP",NA,2003060118,19.5,118.7,50,"NANGKA","NANGKA_2003"
"WP",NA,2003061312,11.4,129.1,35,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061318,11.4,128,40,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061400,11.4,127.5,40,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061406,11.9,126.9,40,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061412,12.4,126.3,40,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061418,13.1,125.9,40,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061500,14.1,125.6,45,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061506,15,125.4,50,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061512,15.8,124.9,50,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061518,16.4,124.7,55,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061600,16.9,124.7,55,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061606,17.6,124.1,55,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061612,18.3,123.3,55,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061618,19.2,123,55,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003061700,19.6,122.8,60,"SOUDELOR","SOUDELOR_2003"
"WP",NA,2003072018,13.3,129.6,90,"IMBUDO","IMBUDO_2003"
"WP",NA,2003072100,13.5,128.1,85,"IMBUDO","IMBUDO_2003"
"WP",NA,2003072106,14,127.1,85,"IMBUDO","IMBUDO_2003"
"WP",NA,2003072112,15,125.9,85,"IMBUDO","IMBUDO_2003"
"WP",NA,2003072118,15.8,124.5,80,"IMBUDO","IMBUDO_2003"
"WP",NA,2003072200,16.3,123,80,"IMBUDO","IMBUDO_2003"
"WP",NA,2003072206,16.9,121.3,75,"IMBUDO","IMBUDO_2003"
"WP",NA,2003072212,17.8,119.6,70,"IMBUDO","IMBUDO_2003"
"WP",NA,2003072218,18.1,118.4,70,"IMBUDO","IMBUDO_2003"
"WP",NA,2003072300,18.2,116.7,70,"IMBUDO","IMBUDO_2003"
"WP",NA,2003072306,18.7,115.2,75,"IMBUDO","IMBUDO_2003"
"WP",NA,2003071806,12.3,119.1,35,"KONI","KONI_2003"
"WP",NA,2003071812,12.5,118.5,40,"KONI","KONI_2003"
"WP",NA,2003071818,12.8,117.9,40,"KONI","KONI_2003"
"WP",NA,2003071900,13.5,117.2,40,"KONI","KONI_2003"
"WP",NA,2003071906,14.5,116.7,45,"KONI","KONI_2003"
"WP",NA,2003071912,15,116.4,45,"KONI","KONI_2003"
"WP",NA,2003071918,15.5,116,45,"KONI","KONI_2003"
"WP",NA,2003072000,16.4,115,50,"KONI","KONI_2003"
"WP",NA,2003080206,18.9,125.1,35,"MORAKOT","MORAKOT_2003"
"WP",NA,2003080212,19.8,124,40,"MORAKOT","MORAKOT_2003"
"WP",NA,2003082100,18.5,129.4,45,"KROVANH","KROVANH_2003"
"WP",NA,2003082106,18.2,128.3,50,"KROVANH","KROVANH_2003"
"WP",NA,2003082112,17.9,127,55,"KROVANH","KROVANH_2003"
"WP",NA,2003082118,17.8,125.9,60,"KROVANH","KROVANH_2003"
"WP",NA,2003082200,17.6,124.6,65,"KROVANH","KROVANH_2003"
"WP",NA,2003082206,17.5,123.4,65,"KROVANH","KROVANH_2003"
"WP",NA,2003082212,17.4,122.2,65,"KROVANH","KROVANH_2003"
"WP",NA,2003082218,17.3,120.4,45,"KROVANH","KROVANH_2003"
"WP",NA,2003082300,17.3,119.4,50,"KROVANH","KROVANH_2003"
"WP",NA,2003082306,17.4,118,50,"KROVANH","KROVANH_2003"
"WP",NA,2003082312,17.7,116.9,55,"KROVANH","KROVANH_2003"
"WP",NA,2003082318,18.4,115.6,55,"KROVANH","KROVANH_2003"
"WP",NA,2003083106,19.8,129.6,70,"DUJUAN","DUJUAN_2003"
"WP",NA,2003101906,15.5,130,35,"KETSANA","KETSANA_2003"
"WP",NA,2003103012,13.1,128.1,35,"MELOR","MELOR_2003"
"WP",NA,2003103018,13.8,127.3,35,"MELOR","MELOR_2003"
"WP",NA,2003103100,14.5,126.2,40,"MELOR","MELOR_2003"
"WP",NA,2003103106,15.3,124.8,45,"MELOR","MELOR_2003"
"WP",NA,2003103112,15.6,124,45,"MELOR","MELOR_2003"
"WP",NA,2003103118,16.3,122.9,50,"MELOR","MELOR_2003"
"WP",NA,2003110100,16.9,122.6,50,"MELOR","MELOR_2003"
"WP",NA,2003110106,17.5,121.8,40,"MELOR","MELOR_2003"
"WP",NA,2003110112,18.4,121.2,35,"MELOR","MELOR_2003"
"WP",NA,2003110118,19.5,121,45,"MELOR","MELOR_2003"
"WP",NA,2003111306,12.6,128.2,40,"NEPARTAK","NEPARTAK_2003"
"WP",NA,2003111312,12.6,126.2,50,"NEPARTAK","NEPARTAK_2003"
"WP",NA,2003111318,12.2,125,45,"NEPARTAK","NEPARTAK_2003"
"WP",NA,2003111400,11.8,123.7,45,"NEPARTAK","NEPARTAK_2003"
"WP",NA,2003111406,12,121.9,45,"NEPARTAK","NEPARTAK_2003"
"WP",NA,2003111412,12.2,120.7,45,"NEPARTAK","NEPARTAK_2003"
"WP",NA,2003111418,12.3,119.1,50,"NEPARTAK","NEPARTAK_2003"
"WP",NA,2003111500,12.6,117.8,55,"NEPARTAK","NEPARTAK_2003"
"WP",NA,2003111506,13.4,116.8,60,"NEPARTAK","NEPARTAK_2003"
"WP",NA,2003111512,13.8,115.8,60,"NEPARTAK","NEPARTAK_2003"
"WP",NA,2004051500,9.6,129.7,55,"NIDA","NIDA_2004"
"WP",NA,2004051506,9.9,129.1,60,"NIDA","NIDA_2004"
"WP",NA,2004051512,10.2,128.5,65,"NIDA","NIDA_2004"
"WP",NA,2004051518,10.7,127.9,75,"NIDA","NIDA_2004"
"WP",NA,2004051600,11.1,127.2,80,"NIDA","NIDA_2004"
"WP",NA,2004051606,11.9,126.4,90,"NIDA","NIDA_2004"
"WP",NA,2004051612,12.7,125.6,95,"NIDA","NIDA_2004"
"WP",NA,2004051618,13.5,124.8,95,"NIDA","NIDA_2004"
"WP",NA,2004051700,14.1,124.2,90,"NIDA","NIDA_2004"
"WP",NA,2004051706,14.7,123.9,90,"NIDA","NIDA_2004"
"WP",NA,2004051712,15.4,123.7,90,"NIDA","NIDA_2004"
"WP",NA,2004051718,16.2,123.5,90,"NIDA","NIDA_2004"
"WP",NA,2004051800,16.8,123.5,90,"NIDA","NIDA_2004"
"WP",NA,2004051806,17.5,123.7,90,"NIDA","NIDA_2004"
"WP",NA,2004051812,18.5,124.1,85,"NIDA","NIDA_2004"
"WP",NA,2004051818,19.3,124.5,85,"NIDA","NIDA_2004"
"WP",NA,2004051900,20,125.1,80,"NIDA","NIDA_2004"
"WP",NA,2004060618,16.3,118.5,35,"CONSON","CONSON_2004"
"WP",NA,2004060700,16.5,118.6,40,"CONSON","CONSON_2004"
"WP",NA,2004060706,16.7,118.8,45,"CONSON","CONSON_2004"
"WP",NA,2004060712,17.4,119.1,50,"CONSON","CONSON_2004"
"WP",NA,2004060718,18.1,119.3,50,"CONSON","CONSON_2004"
"WP",NA,2004060800,18.7,119.4,60,"CONSON","CONSON_2004"
"WP",NA,2004060806,19.5,119.7,65,"CONSON","CONSON_2004"
"WP",NA,2004060812,20,120.1,70,"CONSON","CONSON_2004"
"WP",NA,2004061018,12.3,117.3,35,"CHANTHU","CHANTHU_2004"
"WP",NA,2004061100,12.5,116.3,35,"CHANTHU","CHANTHU_2004"
"WP",NA,2004061106,12.8,115.2,35,"CHANTHU","CHANTHU_2004"
"WP",NA,2004062612,15.2,130,55,"MINDULLE","MINDULLE_2004"
"WP",NA,2004062618,15.7,129.6,55,"MINDULLE","MINDULLE_2004"
"WP",NA,2004062700,16.2,128.8,55,"MINDULLE","MINDULLE_2004"
"WP",NA,2004062706,16.9,127.8,60,"MINDULLE","MINDULLE_2004"
"WP",NA,2004062712,17.5,127.1,70,"MINDULLE","MINDULLE_2004"
"WP",NA,2004062718,17.8,126.5,80,"MINDULLE","MINDULLE_2004"
"WP",NA,2004062800,18.1,126,85,"MINDULLE","MINDULLE_2004"
"WP",NA,2004062806,18.4,125.6,85,"MINDULLE","MINDULLE_2004"
"WP",NA,2004062812,18.6,125,85,"MINDULLE","MINDULLE_2004"
"WP",NA,2004062818,18.8,124.6,90,"MINDULLE","MINDULLE_2004"
"WP",NA,2004062900,18.8,124.1,95,"MINDULLE","MINDULLE_2004"
"WP",NA,2004062906,18.8,123.6,95,"MINDULLE","MINDULLE_2004"
"WP",NA,2004062912,18.9,123,95,"MINDULLE","MINDULLE_2004"
"WP",NA,2004062918,19,122.6,90,"MINDULLE","MINDULLE_2004"
"WP",NA,2004063000,19.1,122.2,85,"MINDULLE","MINDULLE_2004"
"WP",NA,2004063006,19.2,122,75,"MINDULLE","MINDULLE_2004"
"WP",NA,2004063012,19.6,122,70,"MINDULLE","MINDULLE_2004"
"WP",NA,2004071418,20,120.2,45,"KOMPASU","KOMPASU_2004"
"WP",NA,2004071500,20,119,45,"KOMPASU","KOMPASU_2004"
"WP",NA,2004081612,20,129.6,35,"MEGI","MEGI_2004"
"WP",NA,2004102312,18.7,129.3,85,"NOCK-TEN","NOCK-TEN_2004"
"WP",NA,2004102318,19.4,127.7,85,"NOCK-TEN","NOCK-TEN_2004"
"WP",NA,2004102321,19.7,126.8,85,"NOCK-TEN","NOCK-TEN_2004"
"WP",NA,2004102400,20,126,85,"NOCK-TEN","NOCK-TEN_2004"
"WP",NA,2004111418,12.5,126.8,35,"MUIFA","MUIFA_2004"
"WP",NA,2004111500,12.2,126,35,"MUIFA","MUIFA_2004"
"WP",NA,2004111506,13.2,125.8,35,"MUIFA","MUIFA_2004"
"WP",NA,2004111512,13.9,125.3,35,"MUIFA","MUIFA_2004"
"WP",NA,2004111518,14,125.4,35,"MUIFA","MUIFA_2004"
"WP",NA,2004111600,14.1,125.4,35,"MUIFA","MUIFA_2004"
"WP",NA,2004111606,14.6,124.6,45,"MUIFA","MUIFA_2004"
"WP",NA,2004111612,14.4,124,50,"MUIFA","MUIFA_2004"
"WP",NA,2004111618,14.4,123.8,50,"MUIFA","MUIFA_2004"
"WP",NA,2004111700,14.5,123.7,50,"MUIFA","MUIFA_2004"
"WP",NA,2004111706,14.8,123.7,50,"MUIFA","MUIFA_2004"
"WP",NA,2004111712,15.1,123.8,55,"MUIFA","MUIFA_2004"
"WP",NA,2004111718,15.5,123.7,65,"MUIFA","MUIFA_2004"
"WP",NA,2004111800,15.6,123.7,75,"MUIFA","MUIFA_2004"
"WP",NA,2004111806,15.8,123.9,80,"MUIFA","MUIFA_2004"
"WP",NA,2004111812,15.9,124.1,80,"MUIFA","MUIFA_2004"
"WP",NA,2004111818,15.8,124.3,75,"MUIFA","MUIFA_2004"
"WP",NA,2004111900,15.5,124.3,70,"MUIFA","MUIFA_2004"
"WP",NA,2004111906,14.8,124.1,70,"MUIFA","MUIFA_2004"
"WP",NA,2004111912,14.3,123.7,65,"MUIFA","MUIFA_2004"
"WP",NA,2004111918,13.5,122.6,50,"MUIFA","MUIFA_2004"
"WP",NA,2004112000,12.8,121.5,45,"MUIFA","MUIFA_2004"
"WP",NA,2004112006,12.4,120.2,55,"MUIFA","MUIFA_2004"
"WP",NA,2004112012,12.5,119.5,55,"MUIFA","MUIFA_2004"
"WP",NA,2004112018,12.4,118.4,55,"MUIFA","MUIFA_2004"
"WP",NA,2004112100,12.1,117.2,55,"MUIFA","MUIFA_2004"
"WP",NA,2004112106,12,116.1,60,"MUIFA","MUIFA_2004"
"WP",NA,2004112112,11.9,115.2,65,"MUIFA","MUIFA_2004"
"WP",NA,2004112206,15.7,122.5,35,"MERBOK","MERBOK_2004"
"WP",NA,2004120112,13.1,128.7,90,"NANMADOL","NANMADOL_2004"
"WP",NA,2004120118,13.7,126.8,90,"NANMADOL","NANMADOL_2004"
"WP",NA,2004120200,14.3,125,80,"NANMADOL","NANMADOL_2004"
"WP",NA,2004120206,15,123.4,80,"NANMADOL","NANMADOL_2004"
"WP",NA,2004120212,16,122.1,75,"NANMADOL","NANMADOL_2004"
"WP",NA,2004120218,17.4,120.1,70,"NANMADOL","NANMADOL_2004"
"WP",NA,2004120300,18.1,119.2,60,"NANMADOL","NANMADOL_2004"
"WP",NA,2004120306,19.2,118.7,55,"NANMADOL","NANMADOL_2004"
"WP",NA,2005031606,11.7,128.9,55,"ROKE","ROKE_2005"
"WP",NA,2005031612,11.6,126.6,55,"ROKE","ROKE_2005"
"WP",NA,2005031618,11,124.7,45,"ROKE","ROKE_2005"
"WP",NA,2005031700,11,122.8,40,"ROKE","ROKE_2005"
"WP",NA,2005031706,11.6,121.1,35,"ROKE","ROKE_2005"
"WP",NA,2005080118,16.1,129.8,50,"MATSA","MATSA_2005"
"WP",NA,2005080200,17,129.3,55,"MATSA","MATSA_2005"
"WP",NA,2005080206,18,128.6,60,"MATSA","MATSA_2005"
"WP",NA,2005080212,19,128.2,65,"MATSA","MATSA_2005"
"WP",NA,2005080218,20,127.3,70,"MATSA","MATSA_2005"
"WP",NA,2005081106,17.1,124.6,35,"SANVU","SANVU_2005"
"WP",NA,2005081112,18.1,123.1,40,"SANVU","SANVU_2005"
"WP",NA,2005081118,19,121,40,"SANVU","SANVU_2005"
"WP",NA,2005081200,19.4,120,40,"SANVU","SANVU_2005"
"WP",NA,2005081206,19.9,119.1,45,"SANVU","SANVU_2005"
"WP",NA,2005092100,18,122.8,35,"DAMREY","DAMREY_2005"
"WP",NA,2005092106,18.7,122.2,40,"DAMREY","DAMREY_2005"
"WP",NA,2005092112,18.9,121.5,45,"DAMREY","DAMREY_2005"
"WP",NA,2005092118,19.3,121.2,45,"DAMREY","DAMREY_2005"
"WP",NA,2005092200,19.8,121,45,"DAMREY","DAMREY_2005"
"WP",NA,2005092212,20,119.6,45,"DAMREY","DAMREY_2005"
"WP",NA,2005092218,19.8,118.8,45,"DAMREY","DAMREY_2005"
"WP",NA,2005092300,20,118,45,"DAMREY","DAMREY_2005"
"WP",NA,2005092400,20,115.4,55,"DAMREY","DAMREY_2005"
"WP",NA,2005111000,14.9,124.5,35,"TEMBIN","TEMBIN_2005"
"WP",NA,2005111006,15.3,122.7,35,"TEMBIN","TEMBIN_2005"
"WP",NA,2005111606,13.2,129.8,35,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111612,13.3,129.7,40,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111618,13.3,129.3,45,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111700,13.2,129,50,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111706,13,128.9,55,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111712,13.1,128.7,55,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111718,13.2,128.6,55,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111800,13.3,128.5,55,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111806,13.7,128.1,55,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111812,14.2,127.2,55,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111818,14.6,126.3,55,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111900,15.1,125.2,55,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111906,15.5,124.6,45,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111912,16.1,123.9,40,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2005111918,16.5,123.1,35,"BOLAVEN","BOLAVEN_2005"
"WP",NA,2006051006,9.7,129.9,45,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051012,9.8,129.4,50,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051018,10.3,129,50,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051100,10.8,128.2,50,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051106,11.5,127,50,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051112,12.1,125.8,55,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051118,12.4,124.5,50,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051200,12.6,123.5,50,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051206,13,122.6,55,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051212,13,121.8,55,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051218,12.9,121.2,50,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051300,13.3,120.6,50,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051306,13.9,119.5,55,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051312,13.9,119,60,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051318,13.8,118.2,65,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051400,13.8,117.6,75,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051406,13.9,116.6,80,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051412,13.9,116,85,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051418,13.8,115.5,90,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051500,14.1,115.4,95,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051506,14.8,115.3,95,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051512,15.3,115.2,95,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051518,15.9,115,95,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051612,18.8,115.2,85,"CHANCHU","CHANCHU_2006"
"WP",NA,2006051618,19.5,115.4,85,"CHANCHU","CHANCHU_2006"
"WP",NA,2006070512,18.5,129.6,85,"EWINIAR","EWINIAR_2006"
"WP",NA,2006070518,18.8,129.2,80,"EWINIAR","EWINIAR_2006"
"WP",NA,2006070600,19.2,128.8,80,"EWINIAR","EWINIAR_2006"
"WP",NA,2006070606,19.6,128.4,80,"EWINIAR","EWINIAR_2006"
"WP",NA,2006071100,18.3,129.9,55,"BILIS","BILIS_2006"
"WP",NA,2006071106,19,129,55,"BILIS","BILIS_2006"
"WP",NA,2006071112,19.4,128.3,55,"BILIS","BILIS_2006"
"WP",NA,2006071118,20,127,55,"BILIS","BILIS_2006"
"WP",NA,2006072200,16.6,129.7,80,"KAEMI","KAEMI_2006"
"WP",NA,2006072206,16.9,129.1,80,"KAEMI","KAEMI_2006"
"WP",NA,2006072212,17.1,128.8,80,"KAEMI","KAEMI_2006"
"WP",NA,2006072218,18,128.1,80,"KAEMI","KAEMI_2006"
"WP",NA,2006072300,18.5,127.5,80,"KAEMI","KAEMI_2006"
"WP",NA,2006072306,19.4,126.5,80,"KAEMI","KAEMI_2006"
"WP",NA,2006080106,17,117.7,35,"PRAPIROON","PRAPIROON_2006"
"WP",NA,2006080112,17.5,116.7,40,"PRAPIROON","PRAPIROON_2006"
"WP",NA,2006080118,17.5,116,50,"PRAPIROON","PRAPIROON_2006"
"WP",NA,2006080200,18.1,115.2,55,"PRAPIROON","PRAPIROON_2006"
"WP",NA,2006092600,11.9,127.6,35,"XANGSANE","XANGSANE_2006"
"WP",NA,2006092606,12,127.2,50,"XANGSANE","XANGSANE_2006"
"WP",NA,2006092612,12.2,126.8,60,"XANGSANE","XANGSANE_2006"
"WP",NA,2006092618,12.3,126.1,65,"XANGSANE","XANGSANE_2006"
"WP",NA,2006092700,12.5,125.5,75,"XANGSANE","XANGSANE_2006"
"WP",NA,2006092706,12.9,124.6,85,"XANGSANE","XANGSANE_2006"
"WP",NA,2006092712,13.2,123.6,75,"XANGSANE","XANGSANE_2006"
"WP",NA,2006092718,13.6,122.7,70,"XANGSANE","XANGSANE_2006"
"WP",NA,2006092800,13.9,121.7,65,"XANGSANE","XANGSANE_2006"
"WP",NA,2006092806,14.6,120.4,60,"XANGSANE","XANGSANE_2006"
"WP",NA,2006092812,15.2,119.3,60,"XANGSANE","XANGSANE_2006"
"WP",NA,2006092818,15,118,65,"XANGSANE","XANGSANE_2006"
"WP",NA,2006092900,15.3,116.8,70,"XANGSANE","XANGSANE_2006"
"WP",NA,2006092906,15.6,115.7,75,"XANGSANE","XANGSANE_2006"
"WP",NA,2006102718,14,129.1,50,"CIMARON","CIMARON_2006"
"WP",NA,2006102800,14.3,128.2,55,"CIMARON","CIMARON_2006"
"WP",NA,2006102806,14.9,127.2,65,"CIMARON","CIMARON_2006"
"WP",NA,2006102812,15.3,126.4,75,"CIMARON","CIMARON_2006"
"WP",NA,2006102818,15.7,125.7,90,"CIMARON","CIMARON_2006"
"WP",NA,2006102900,16,124.7,95,"CIMARON","CIMARON_2006"
"WP",NA,2006102906,16.3,123.6,100,"CIMARON","CIMARON_2006"
"WP",NA,2006102912,16.5,122.6,100,"CIMARON","CIMARON_2006"
"WP",NA,2006102918,16.7,121.3,90,"CIMARON","CIMARON_2006"
"WP",NA,2006103000,17,119.8,80,"CIMARON","CIMARON_2006"
"WP",NA,2006103006,16.7,118.8,80,"CIMARON","CIMARON_2006"
"WP",NA,2006103012,16.7,118.6,80,"CIMARON","CIMARON_2006"
"WP",NA,2006103018,17.1,117.8,80,"CIMARON","CIMARON_2006"
"WP",NA,2006103100,17.4,117.2,80,"CIMARON","CIMARON_2006"
